Order_ID,Order_Date,Product_Name,Category,Sub_Category,Price,Quantity,Discount,Revenue,Customer_Rating,City,State,Payment_Method,Delivery_Time_Min,Customer_Type,Year,Month,Month_Name,Quarter,Day_of_Week,Week_Number,Discount_Amount,Gross_Amount,Is_Weekend
BLK100118,2024-01-13,Sensodyne Toothpaste (70g),Personal Care,Oral Care,210.93,1,0.07,147.12,1.0,Surat,Gujarat,Credit Card,22,Premium,2024,1,Jan,Q1,Saturday,2,14.77,210.93,Weekend
BLK100119,2024-09-26,Magnum Almond (80ml),Frozen Foods,Ice Cream,157.4,2,0.08,275.14,3.0,Indore,Madhya Pradesh,Debit Card,44,New,2024,9,Sep,Q3,Thursday,39,25.18,314.8,Weekday
BLK100120,2024-10-26,Amul Milk (1L),Dairy & Breakfast,Milk & Curd,114.89,5,0.07,587.66,5.0,Pune,Maharashtra,Upi,18,Regular,2024,10,Oct,Q4,Saturday,43,40.21,574.45,Weekend
BLK100121,2024-07-04,MamyPoko Pants XL (20pcs),Baby Care,Diapers,518.77,4,0.14,1570.42,4.0,Bengaluru,Karnataka,Credit Card,21,Regular,2024,7,Jul,Q3,Thursday,27,290.51,2075.08,Weekday
BLK100122,2023-06-08,Johnson's Baby Powder (200g),Baby Care,Baby Hygiene,343.46,1,0.14,251.07,5.0,Indore,Madhya Pradesh,Upi,23,Regular,2023,6,Jun,Q2,Thursday,23,48.08,343.46,Weekday
BLK100123,2024-01-15,Prawns Medium (250g),Meat & Seafood,Fish & Seafood,406.64,2,0.0,567.26,5.0,Hyderabad,Telangana,Blinkit Wallet,25,New,2024,1,Jan,Q1,Monday,3,0.0,813.28,Weekday
BLK100124,2024-10-22,Potatoes (1kg),Fruits & Vegetables,Fresh Vegetables,27.34,5,0.08,138.34,5.0,Kolkata,West Bengal,Upi,22,New,2024,10,Oct,Q4,Tuesday,43,10.94,136.7,Weekday
BLK100125,2023-08-06,India Gate Basmati (1kg),Staples,Rice & Dal,325.38,1,0.01,296.36,4.0,Surat,Gujarat,Upi,33,New,2023,8,Aug,Q3,Sunday,31,3.25,325.38,Weekend
BLK100126,2024-07-21,Fortune Toor Dal (500g),Staples,Rice & Dal,165.0,4,0.09,528.53,4.0,Hyderabad,Telangana,Upi,8,New,2024,7,Jul,Q3,Sunday,29,59.4,660.0,Weekend
BLK100127,2023-05-29,Kwality Walls Mango Bar (2pcs),Frozen Foods,Ice Cream,108.37,1,0.08,89.73,4.0,Bengaluru,Karnataka,Cash On Delivery,19,Premium,2023,5,May,Q2,Monday,22,8.67,108.37,Weekday
BLK100128,2023-09-01,Harpic Toilet Cleaner (500ml),Household,Cleaning Supplies,95.73,5,0.04,436.53,5.0,Lucknow,Uttar Pradesh,Debit Card,18,New,2023,9,Sep,Q3,Friday,35,19.15,478.65,Weekday
BLK100129,2024-05-02,Cling Film Roll,Household,Kitchen Essentials,43.09,2,0.14,66.7,2.0,Ahmedabad,Gujarat,Debit Card,16,Regular,2024,5,May,Q2,Thursday,18,12.07,86.18,Weekday
BLK100130,2024-11-05,Head & Shoulders Shampoo (340ml),Personal Care,Hair Care,83.72,2,0.06,188.87,5.0,Jaipur,Rajasthan,Upi,29,Regular,2024,11,Nov,Q4,Tuesday,45,10.05,167.44,Weekday
BLK100131,2024-12-30,Fresh Chicken Curry Cut (500g),Meat & Seafood,Chicken,194.09,1,0.01,220.97,4.0,Indore,Madhya Pradesh,Debit Card,34,New,2024,12,Dec,Q4,Monday,1,1.94,194.09,Weekday
BLK100132,2024-07-15,Vanish Stain Remover (250g),Household,Laundry,276.31,4,0.09,885.08,5.0,Chandigarh,Punjab,Cash On Delivery,18,Regular,2024,7,Jul,Q3,Monday,29,99.47,1105.24,Weekday
BLK100133,2023-04-28,Godrej Real Good Meal,Frozen Foods,Frozen Meals,166.01,3,0.13,368.29,5.0,Gurugram,Haryana,Credit Card,41,Premium,2023,4,Apr,Q2,Friday,17,64.74,498.03,Weekday
BLK100134,2024-03-01,Farm Eggs (12pcs),Dairy & Breakfast,Bread & Eggs,45.0,1,0.1,32.4,4.0,Chandigarh,Punjab,Blinkit Wallet,36,New,2024,3,Mar,Q1,Friday,9,4.5,45.0,Weekday
BLK100135,2023-03-10,Nestle A+ Milk (500ml),Dairy & Breakfast,Milk & Curd,34.17,3,0.12,72.17,5.0,Delhi,Delhi,Upi,25,Regular,2023,3,Mar,Q1,Friday,10,12.3,102.51,Weekday
BLK100136,2024-07-29,Foil & Wrap (10m),Household,Kitchen Essentials,79.3,4,0.24,212.14,5.0,Jaipur,Rajasthan,Cash On Delivery,28,Premium,2024,7,Jul,Q3,Monday,31,76.13,317.2,Weekday
BLK100137,2023-02-22,Besan Flour (500g),Staples,Atta & Flour,100.4,2,0.02,137.75,4.0,Chennai,Tamil Nadu,Upi,23,Regular,2023,2,Feb,Q1,Wednesday,8,4.02,200.8,Weekday
BLK100138,2023-04-21,Amul Vanilla Tub (1L),Frozen Foods,Ice Cream,395.55,3,0.12,887.61,4.0,Kolkata,West Bengal,Blinkit Wallet,25,Regular,2023,4,Apr,Q2,Friday,16,142.4,1186.65,Weekday
BLK100139,2024-09-28,Amul Corn Pizza (200g),Frozen Foods,Frozen Snacks,284.4,3,0.1,729.49,4.0,Lucknow,Uttar Pradesh,Upi,20,Premium,2024,9,Sep,Q3,Saturday,39,85.32,853.2,Weekend
BLK100140,2023-11-13,Ariel Matic (1kg),Household,Laundry,147.12,4,0.07,656.74,4.0,Indore,Madhya Pradesh,Upi,17,New,2023,11,Nov,Q4,Monday,46,41.19,588.48,Weekday
BLK100141,2024-10-10,Amul Ghee (500ml),Dairy & Breakfast,Butter & Cheese,85.18,1,0.05,89.01,2.0,Mumbai,Maharashtra,Upi,19,Regular,2024,10,Oct,Q4,Thursday,41,4.26,85.18,Weekday
BLK100142,2023-11-29,Fortune Sunflower Oil (1L),Staples,Oils & Ghee,630.01,2,0.08,1391.06,2.0,Noida,Uttar Pradesh,Debit Card,16,New,2023,11,Nov,Q4,Wednesday,48,100.8,1260.02,Weekday
BLK100143,2023-10-06,Huggies Ultra Soft NB (24pcs),Baby Care,Diapers,393.12,2,0.08,795.67,4.0,Ahmedabad,Gujarat,Upi,18,New,2023,10,Oct,Q4,Friday,40,62.9,786.24,Weekday
BLK100144,2023-04-24,Sooji Rawa (500g),Staples,Atta & Flour,320.18,1,0.04,261.27,4.0,Chennai,Tamil Nadu,Upi,19,New,2023,4,Apr,Q2,Monday,17,12.81,320.18,Weekday
BLK100145,2023-07-29,Paper Boat Jaljeera (250ml),Beverages,Juices,73.42,1,0.05,61.38,2.0,Chennai,Tamil Nadu,Upi,21,New,2023,7,Jul,Q3,Saturday,30,3.67,73.42,Weekend
BLK100146,2024-01-25,Bisleri Water (1L),Beverages,Water & Soda,40.81,3,0.07,85.39,4.0,Jaipur,Rajasthan,Blinkit Wallet,29,Regular,2024,1,Jan,Q1,Thursday,4,8.57,122.43,Weekday
BLK100147,2023-11-17,WaterWipes Baby Wipes (60pcs),Baby Care,Baby Hygiene,301.23,1,0.02,354.25,4.0,Lucknow,Uttar Pradesh,Blinkit Wallet,15,Regular,2023,11,Nov,Q4,Friday,46,6.02,301.23,Weekday
BLK100148,2023-06-25,Besan Flour (500g),Staples,Atta & Flour,94.37,3,0.1,216.58,3.0,Noida,Uttar Pradesh,Credit Card,33,Premium,2023,6,Jun,Q2,Sunday,25,28.31,283.11,Weekend
BLK100149,2023-03-22,Listerine Mouthwash (250ml),Personal Care,Oral Care,78.75,2,0.01,124.74,2.0,Pune,Maharashtra,Upi,35,Regular,2023,3,Mar,Q1,Wednesday,12,1.58,157.5,Weekday
BLK100150,2024-06-06,Surf Excel Liquid (1kg),Household,Laundry,167.42,1,0.02,139.46,4.0,Hyderabad,Telangana,Upi,27,New,2024,6,Jun,Q2,Thursday,23,3.35,167.42,Weekday
BLK100151,2024-11-02,Bikaji Bhujia (200g),Snacks & Munchies,Namkeen,91.55,2,0.09,199.95,4.0,Delhi,Delhi,Blinkit Wallet,29,Regular,2024,11,Nov,Q4,Saturday,44,16.48,183.1,Weekend
BLK100152,2024-08-01,Besan Flour (500g),Staples,Atta & Flour,118.87,3,0.0,314.96,5.0,Surat,Gujarat,Cash On Delivery,24,New,2024,8,Aug,Q3,Thursday,31,0.0,356.61,Weekday
BLK100153,2024-08-28,Foil & Wrap (10m),Household,Kitchen Essentials,67.25,2,0.01,122.5,4.0,Mumbai,Maharashtra,Upi,17,Regular,2024,8,Aug,Q3,Wednesday,35,1.34,134.5,Weekday
BLK100154,2023-04-03,Patanjali Cow Ghee (500ml),Staples,Oils & Ghee,377.63,3,0.12,847.4,4.0,Lucknow,Uttar Pradesh,Upi,43,Regular,2023,4,Apr,Q2,Monday,14,135.95,1132.89,Weekday
BLK100155,2024-08-08,Appy Fizz (250ml),Beverages,Water & Soda,45.92,2,0.01,83.65,2.0,Surat,Gujarat,Cash On Delivery,18,New,2024,8,Aug,Q3,Thursday,32,0.92,91.84,Weekday
BLK100156,2023-12-18,Amul Cheese Slices (200g),Dairy & Breakfast,Butter & Cheese,48.22,1,0.15,47.14,5.0,Chandigarh,Punjab,Credit Card,31,Regular,2023,12,Dec,Q4,Monday,51,7.23,48.22,Weekday
BLK100157,2023-06-12,Tide Plus (1.5kg),Household,Laundry,231.24,4,0.09,715.46,5.0,Kolkata,West Bengal,Debit Card,28,Regular,2023,6,Jun,Q2,Monday,24,83.25,924.96,Weekday
BLK100158,2023-03-09,Naturals Paneer (200g),Dairy & Breakfast,Butter & Cheese,99.67,2,0.1,143.52,3.0,Kolkata,West Bengal,Cash On Delivery,27,Regular,2023,3,Mar,Q1,Thursday,10,19.93,199.34,Weekday
BLK100159,2023-12-08,Saffola Gold (1L),Staples,Oils & Ghee,650.05,1,0.1,672.8,4.0,Delhi,Delhi,Upi,29,Regular,2023,12,Dec,Q4,Friday,49,65.0,650.05,Weekday
BLK100160,2024-09-01,English Muffins,Dairy & Breakfast,Bread & Eggs,50.13,2,0.12,83.82,5.0,Chandigarh,Punjab,Debit Card,36,Regular,2024,9,Sep,Q3,Sunday,35,12.03,100.26,Weekend
BLK100161,2024-12-02,ITC Master Chef Chicken (250g),Frozen Foods,Frozen Snacks,191.87,2,0.03,428.06,4.0,Indore,Madhya Pradesh,Upi,45,New,2024,12,Dec,Q4,Monday,49,11.51,383.74,Weekday
BLK100162,2024-05-12,Tropicana Orange (1L),Beverages,Juices,41.57,5,0.07,173.97,5.0,Hyderabad,Telangana,Cash On Delivery,25,Premium,2024,5,May,Q2,Sunday,19,14.55,207.85,Weekend
BLK100163,2024-06-23,Glad Zip Bags (25pcs),Household,Kitchen Essentials,101.67,2,0.02,169.38,4.0,Mumbai,Maharashtra,Debit Card,30,New,2024,6,Jun,Q2,Sunday,25,4.07,203.34,Weekend
BLK100164,2023-06-19,Chicken Wings (500g),Meat & Seafood,Chicken,203.79,2,0.15,294.48,3.0,Chandigarh,Punjab,Upi,34,Regular,2023,6,Jun,Q2,Monday,25,61.14,407.58,Weekday
BLK100165,2024-04-04,Godrej Yummiez Nuggets (250g),Frozen Foods,Frozen Snacks,292.43,1,0.14,213.77,5.0,Hyderabad,Telangana,Upi,14,Regular,2024,4,Apr,Q2,Thursday,14,40.94,292.43,Weekday
BLK100166,2024-08-07,Tilapia Fillet (500g),Meat & Seafood,Fish & Seafood,300.87,1,0.02,271.26,3.0,Ahmedabad,Gujarat,Cash On Delivery,21,Regular,2024,8,Aug,Q3,Wednesday,32,6.02,300.87,Weekday
BLK100167,2023-05-22,Neutrogena Sunscreen SPF50,Personal Care,Skin Care,534.54,1,0.02,471.46,2.0,Gurugram,Haryana,Credit Card,42,Regular,2023,5,May,Q2,Monday,21,10.69,534.54,Weekday
BLK100168,2023-05-08,Amul Buttermilk (200ml),Dairy & Breakfast,Milk & Curd,67.69,4,0.12,214.44,5.0,Chennai,Tamil Nadu,Blinkit Wallet,10,Regular,2023,5,May,Q2,Monday,19,32.49,270.76,Weekday
BLK100169,2023-08-16,Rohu Fish (500g),Meat & Seafood,Fish & Seafood,274.47,2,0.06,474.72,2.0,Gurugram,Haryana,Blinkit Wallet,27,Regular,2023,8,Aug,Q3,Wednesday,33,32.94,548.94,Weekday
BLK100170,2024-01-19,Tomatoes (1kg),Fruits & Vegetables,Fresh Vegetables,69.55,2,0.0,91.81,4.0,Hyderabad,Telangana,Upi,12,Regular,2024,1,Jan,Q1,Friday,3,0.0,139.1,Weekday
BLK100171,2024-04-28,Bikaji Bhujia (200g),Snacks & Munchies,Namkeen,89.02,1,0.01,74.91,4.0,Chandigarh,Punjab,Upi,23,New,2024,4,Apr,Q2,Sunday,17,0.89,89.02,Weekend
BLK100172,2023-06-03,Patanjali Cow Ghee (500ml),Staples,Oils & Ghee,166.71,1,0.03,137.45,4.0,Jaipur,Rajasthan,Upi,16,New,2023,6,Jun,Q2,Saturday,22,5.0,166.71,Weekend
BLK100173,2024-10-16,Aashirvaad Atta (5kg),Staples,Atta & Flour,103.23,2,0.17,188.5,2.0,Noida,Uttar Pradesh,Debit Card,30,Premium,2024,10,Oct,Q4,Wednesday,42,35.1,206.46,Weekday
BLK100174,2024-08-11,Marie Gold (250g),Snacks & Munchies,Cookies & Biscuits,10.17,1,0.09,8.51,4.0,Hyderabad,Telangana,Debit Card,13,Regular,2024,8,Aug,Q3,Sunday,32,0.92,10.17,Weekend
BLK100175,2023-03-29,Scotch-Brite Scrubber,Household,Cleaning Supplies,154.26,2,0.08,227.07,5.0,Jaipur,Rajasthan,Upi,15,Regular,2023,3,Mar,Q1,Wednesday,13,24.68,308.52,Weekday
BLK100176,2024-04-26,MamyPoko Pants XL (20pcs),Baby Care,Diapers,561.02,2,0.01,944.2,3.0,Mumbai,Maharashtra,Debit Card,15,Regular,2024,4,Apr,Q2,Friday,17,11.22,1122.04,Weekday
BLK100177,2024-10-05,Amul Pure Ghee (500ml),Staples,Oils & Ghee,180.05,1,0.05,188.15,4.0,Delhi,Delhi,Upi,28,Regular,2024,10,Oct,Q4,Saturday,40,9.0,180.05,Weekend
BLK100178,2024-12-02,Farm Fresh Eggs (12pcs),Meat & Seafood,Eggs,103.03,1,0.08,109.01,4.0,Ahmedabad,Gujarat,Upi,29,New,2024,12,Dec,Q4,Monday,49,8.24,103.03,Weekday
BLK100179,2023-07-26,Sprite 500ml,Beverages,Cold Drinks,94.67,5,0.15,354.07,4.0,Mumbai,Maharashtra,Credit Card,25,Regular,2023,7,Jul,Q3,Wednesday,30,71.0,473.35,Weekday
BLK100180,2023-02-07,Bailey Water (2L),Beverages,Water & Soda,71.04,1,0.07,46.25,4.0,Noida,Uttar Pradesh,Upi,23,New,2023,2,Feb,Q1,Tuesday,6,4.97,71.04,Weekday
BLK100181,2024-01-12,WaterWipes Baby Wipes (60pcs),Baby Care,Baby Hygiene,364.18,2,0.15,464.33,4.0,Pune,Maharashtra,Debit Card,30,Regular,2024,1,Jan,Q1,Friday,2,109.25,728.36,Weekday
BLK100182,2024-01-12,Amul Vanilla Tub (1L),Frozen Foods,Ice Cream,379.92,5,0.06,1339.22,4.0,Indore,Madhya Pradesh,Upi,41,New,2024,1,Jan,Q1,Friday,2,113.98,1899.6,Weekday
BLK100183,2023-10-28,Amul Buttermilk (200ml),Dairy & Breakfast,Milk & Curd,87.79,5,0.09,439.39,5.0,Kolkata,West Bengal,Upi,21,Regular,2023,10,Oct,Q4,Saturday,43,39.51,438.95,Weekend
BLK100184,2024-03-30,Chicken Keema (500g),Meat & Seafood,Chicken,261.42,1,0.1,188.22,2.0,Kolkata,West Bengal,Upi,19,Regular,2024,3,Mar,Q1,Saturday,13,26.14,261.42,Weekend
BLK100185,2024-10-14,Glad Zip Bags (25pcs),Household,Kitchen Essentials,144.33,1,0.06,149.24,1.0,Pune,Maharashtra,Credit Card,40,New,2024,10,Oct,Q4,Monday,42,8.66,144.33,Weekday
BLK100186,2023-05-10,Bailey Water (2L),Beverages,Water & Soda,39.89,1,0.09,32.67,5.0,Delhi,Delhi,Credit Card,29,Regular,2023,5,May,Q2,Wednesday,19,3.59,39.89,Weekday
BLK100187,2024-01-15,Dressed Chicken Whole (1kg),Meat & Seafood,Chicken,151.67,1,0.0,108.06,4.0,Kolkata,West Bengal,Upi,16,Regular,2024,1,Jan,Q1,Monday,3,0.0,151.67,Weekday
BLK100188,2023-04-27,Hide & Seek (150g),Snacks & Munchies,Cookies & Biscuits,52.57,4,0.04,171.59,1.0,Mumbai,Maharashtra,Debit Card,16,Regular,2023,4,Apr,Q2,Thursday,17,8.41,210.28,Weekday
BLK100189,2023-08-08,Sensodyne Toothpaste (70g),Personal Care,Oral Care,74.04,3,0.01,202.31,4.0,Lucknow,Uttar Pradesh,Cash On Delivery,20,New,2023,8,Aug,Q3,Tuesday,32,2.22,222.12,Weekday
BLK100190,2024-03-31,Steel Wool Pad (Pack of 3),Household,Kitchen Essentials,115.14,1,0.04,88.43,5.0,Delhi,Delhi,Cash On Delivery,17,Regular,2024,3,Mar,Q1,Sunday,13,4.61,115.14,Weekend
BLK100191,2024-12-29,Hide & Seek (150g),Snacks & Munchies,Cookies & Biscuits,34.67,2,0.21,63.0,5.0,Chandigarh,Punjab,Cash On Delivery,22,Premium,2024,12,Dec,Q4,Sunday,52,14.56,69.34,Weekend
BLK100192,2023-01-27,MTR Frozen Upma (200g),Frozen Foods,Frozen Meals,173.48,3,0.08,359.1,5.0,Kolkata,West Bengal,Upi,10,Premium,2023,1,Jan,Q1,Friday,4,41.64,520.44,Weekday
BLK100193,2024-02-12,Omega-3 Eggs (6pcs),Meat & Seafood,Eggs,99.22,1,0.06,65.29,3.0,Chandigarh,Punjab,Debit Card,25,Premium,2024,2,Feb,Q1,Monday,7,5.95,99.22,Weekday
BLK100194,2024-04-05,Kwality Walls Mango Bar (2pcs),Frozen Foods,Ice Cream,446.3,3,0.1,1024.26,5.0,Ahmedabad,Gujarat,Debit Card,20,Regular,2024,4,Apr,Q2,Friday,14,133.89,1338.9,Weekday
BLK100195,2023-05-13,McCain Smiles (420g),Frozen Foods,Frozen Snacks,193.98,6,0.02,1026.54,4.0,Pune,Maharashtra,Debit Card,44,Regular,2023,5,May,Q2,Saturday,19,23.28,1163.88,Weekend
BLK100196,2023-12-21,Cetaphil Face Wash (250ml),Personal Care,Skin Care,182.08,1,0.1,188.45,5.0,Jaipur,Rajasthan,Upi,35,Premium,2023,12,Dec,Q4,Thursday,51,18.21,182.08,Weekday
BLK100197,2024-06-30,Godrej Real Good Meal,Frozen Foods,Frozen Meals,198.36,1,0.0,163.55,5.0,Delhi,Delhi,Debit Card,27,Regular,2024,6,Jun,Q2,Sunday,26,0.0,198.36,Weekend
BLK100198,2024-09-11,India Gate Basmati (1kg),Staples,Rice & Dal,78.43,4,0.2,238.43,4.0,Kolkata,West Bengal,Debit Card,16,Premium,2024,9,Sep,Q3,Wednesday,37,62.74,313.72,Weekday
BLK100199,2024-08-08,Fortune Sunflower Oil (1L),Staples,Oils & Ghee,398.82,3,0.04,1056.71,5.0,Pune,Maharashtra,Upi,45,Regular,2024,8,Aug,Q3,Thursday,32,47.86,1196.46,Weekday
BLK100200,2023-09-08,Pampers Premium M (20pcs),Baby Care,Diapers,190.14,1,0.04,173.41,4.0,Noida,Uttar Pradesh,Credit Card,30,New,2023,9,Sep,Q3,Friday,36,7.61,190.14,Weekday
BLK100201,2023-12-15,Good Day Cashew (150g),Snacks & Munchies,Cookies & Biscuits,90.76,2,0.25,156.56,5.0,Lucknow,Uttar Pradesh,Debit Card,19,Premium,2023,12,Dec,Q4,Friday,50,45.38,181.52,Weekday
BLK100202,2024-06-11,Harvest Gold White Bread,Dairy & Breakfast,Bread & Eggs,57.32,1,0.02,47.75,5.0,Jaipur,Rajasthan,Upi,18,New,2024,6,Jun,Q2,Tuesday,24,1.15,57.32,Weekday
BLK100203,2024-01-29,Pillsbury Atta (5kg),Staples,Atta & Flour,435.45,1,0.21,258.0,1.0,Gurugram,Haryana,Credit Card,44,Premium,2024,1,Jan,Q1,Monday,5,91.44,435.45,Weekday
BLK100204,2023-11-17,Hide & Seek (150g),Snacks & Munchies,Cookies & Biscuits,61.35,4,0.15,250.31,2.0,Hyderabad,Telangana,Blinkit Wallet,10,Premium,2023,11,Nov,Q4,Friday,46,36.81,245.4,Weekday
BLK100205,2024-06-01,Minute Maid Guava (400ml),Beverages,Juices,82.93,1,0.05,66.97,5.0,Ahmedabad,Gujarat,Cash On Delivery,43,New,2024,6,Jun,Q2,Saturday,22,4.15,82.93,Weekend
BLK100206,2024-11-19,Colgate MaxFresh (150g),Personal Care,Oral Care,216.38,5,0.13,1129.5,4.0,Ahmedabad,Gujarat,Upi,38,Regular,2024,11,Nov,Q4,Tuesday,47,140.65,1081.9,Weekday
BLK100207,2024-02-17,Tomatoes (1kg),Fruits & Vegetables,Fresh Vegetables,52.07,2,0.06,68.52,4.0,Kolkata,West Bengal,Upi,10,New,2024,2,Feb,Q1,Saturday,7,6.25,104.14,Weekend
BLK100208,2024-04-06,Magnum Almond (80ml),Frozen Foods,Ice Cream,359.38,1,0.1,274.93,4.0,Noida,Uttar Pradesh,Upi,27,New,2024,4,Apr,Q2,Saturday,14,35.94,359.38,Weekend
BLK100209,2023-12-14,Harpic Toilet Cleaner (500ml),Household,Cleaning Supplies,166.52,2,0.01,379.17,4.0,Jaipur,Rajasthan,Upi,16,Regular,2023,12,Dec,Q4,Thursday,50,3.33,333.04,Weekday
BLK100210,2023-12-08,Omega-3 Eggs (6pcs),Meat & Seafood,Eggs,43.4,3,0.08,137.75,5.0,Noida,Uttar Pradesh,Debit Card,44,Premium,2023,12,Dec,Q4,Friday,49,10.42,130.2,Weekday
BLK100211,2023-06-16,Amul Pure Ghee (500ml),Staples,Oils & Ghee,456.23,1,0.08,356.77,4.0,Pune,Maharashtra,Debit Card,30,Regular,2023,6,Jun,Q2,Friday,24,36.5,456.23,Weekday
BLK100212,2023-11-03,Potatoes (1kg),Fruits & Vegetables,Fresh Vegetables,58.8,1,0.17,58.56,4.0,Ahmedabad,Gujarat,Cash On Delivery,31,Premium,2023,11,Nov,Q4,Friday,44,10.0,58.8,Weekday
BLK100213,2024-12-05,Zucchini (500g),Fruits & Vegetables,Exotic Produce,151.69,2,0.15,296.55,5.0,Surat,Gujarat,Credit Card,33,Regular,2024,12,Dec,Q4,Thursday,49,45.51,303.38,Weekday
BLK100214,2023-02-22,Dressed Chicken Whole (1kg),Meat & Seafood,Chicken,264.68,1,0.13,161.19,3.0,Lucknow,Uttar Pradesh,Cash On Delivery,19,Regular,2023,2,Feb,Q1,Wednesday,8,34.41,264.68,Weekday
BLK100215,2023-09-06,Fortune Sunflower Oil (1L),Staples,Oils & Ghee,214.47,1,0.06,191.52,5.0,Mumbai,Maharashtra,Debit Card,21,Regular,2023,9,Sep,Q3,Wednesday,36,12.87,214.47,Weekday
BLK100216,2024-02-25,Aashirvaad Atta (5kg),Staples,Atta & Flour,335.25,2,0.08,431.8,3.0,Jaipur,Rajasthan,Credit Card,36,Regular,2024,2,Feb,Q1,Sunday,8,53.64,670.5,Weekend
BLK100217,2024-01-21,Hide & Seek (150g),Snacks & Munchies,Cookies & Biscuits,47.66,1,0.12,31.46,5.0,Kolkata,West Bengal,Debit Card,29,Regular,2024,1,Jan,Q1,Sunday,3,5.72,47.66,Weekend
BLK100218,2024-12-10,Pillsbury Atta (5kg),Staples,Atta & Flour,433.36,1,0.03,483.41,5.0,Chennai,Tamil Nadu,Debit Card,17,New,2024,12,Dec,Q4,Tuesday,50,13.0,433.36,Weekday
BLK100219,2024-12-22,Tilapia Fillet (500g),Meat & Seafood,Fish & Seafood,254.64,3,0.21,694.02,2.0,Hyderabad,Telangana,Upi,16,Premium,2024,12,Dec,Q4,Sunday,51,160.42,763.92,Weekend
BLK100220,2024-08-10,Naturals Sitaphal (500g),Frozen Foods,Ice Cream,420.09,1,0.21,305.32,5.0,Surat,Gujarat,Upi,24,Premium,2024,8,Aug,Q3,Saturday,32,88.22,420.09,Weekend
BLK100221,2023-03-22,Brown Eggs (6pcs),Meat & Seafood,Eggs,97.26,1,0.08,71.58,4.0,Kolkata,West Bengal,Blinkit Wallet,16,New,2023,3,Mar,Q1,Wednesday,12,7.78,97.26,Weekday
BLK100222,2024-12-13,Pringles Original (107g),Snacks & Munchies,Chips & Crisps,113.72,3,0.01,388.41,5.0,Chennai,Tamil Nadu,Upi,24,New,2024,12,Dec,Q4,Friday,50,3.41,341.16,Weekday
BLK100223,2023-08-27,Farm Eggs (6pcs),Dairy & Breakfast,Bread & Eggs,77.39,6,0.08,393.02,5.0,Mumbai,Maharashtra,Blinkit Wallet,8,New,2023,8,Aug,Q3,Sunday,34,37.15,464.34,Weekend
BLK100224,2023-06-11,Prawns Medium (250g),Meat & Seafood,Fish & Seafood,376.77,1,0.03,310.65,2.0,Pune,Maharashtra,Blinkit Wallet,16,New,2023,6,Jun,Q2,Sunday,23,11.3,376.77,Weekend
BLK100225,2023-04-02,Rajma (500g),Staples,Rice & Dal,308.54,3,0.06,739.57,4.0,Surat,Gujarat,Upi,44,Premium,2023,4,Apr,Q2,Sunday,13,55.54,925.62,Weekend
BLK100226,2023-06-30,Spinach (250g),Fruits & Vegetables,Fresh Vegetables,27.11,2,0.13,40.1,5.0,Indore,Madhya Pradesh,Cash On Delivery,24,Regular,2023,6,Jun,Q2,Friday,26,7.05,54.22,Weekday
BLK100227,2023-01-10,Fortune Sunflower Oil (1L),Staples,Oils & Ghee,657.07,1,0.07,458.31,4.0,Chennai,Tamil Nadu,Credit Card,28,Regular,2023,1,Jan,Q1,Tuesday,2,45.99,657.07,Weekday
BLK100228,2024-05-20,Bikaji Bhujia (200g),Snacks & Munchies,Namkeen,60.02,1,0.12,47.54,4.0,Indore,Madhya Pradesh,Credit Card,38,Premium,2024,5,May,Q2,Monday,21,7.2,60.02,Weekday
BLK100229,2023-09-21,Bingo Mad Angles (38g),Snacks & Munchies,Chips & Crisps,120.71,1,0.11,102.06,3.0,Chandigarh,Punjab,Debit Card,20,Regular,2023,9,Sep,Q3,Thursday,38,13.28,120.71,Weekday
BLK100230,2024-10-16,Huggies Ultra Soft NB (24pcs),Baby Care,Diapers,330.36,1,0.01,359.76,4.0,Indore,Madhya Pradesh,Credit Card,19,Regular,2024,10,Oct,Q4,Wednesday,42,3.3,330.36,Weekday
BLK100231,2023-09-12,Pantene Conditioner (180ml),Personal Care,Hair Care,234.23,3,0.03,647.53,4.0,Mumbai,Maharashtra,Debit Card,26,New,2023,9,Sep,Q3,Tuesday,37,21.08,702.69,Weekday
BLK100232,2023-01-12,Glad Zip Bags (25pcs),Household,Kitchen Essentials,37.45,5,0.03,136.22,4.0,Chennai,Tamil Nadu,Debit Card,20,New,2023,1,Jan,Q1,Thursday,2,5.62,187.25,Weekday
BLK100233,2024-12-21,Colgate MaxFresh (150g),Personal Care,Oral Care,170.52,1,0.12,172.57,5.0,Noida,Uttar Pradesh,Upi,22,Premium,2024,12,Dec,Q4,Saturday,51,20.46,170.52,Weekend
BLK100234,2023-05-17,Hide & Seek (150g),Snacks & Munchies,Cookies & Biscuits,51.1,1,0.14,39.55,5.0,Ahmedabad,Gujarat,Credit Card,39,Regular,2023,5,May,Q2,Wednesday,20,7.15,51.1,Weekday
BLK100235,2024-11-11,Minute Maid Guava (400ml),Beverages,Juices,160.97,1,0.04,185.44,5.0,Gurugram,Haryana,Upi,37,New,2024,11,Nov,Q4,Monday,46,6.44,160.97,Weekday
BLK100236,2024-07-31,Cherry Tomatoes (250g),Fruits & Vegetables,Exotic Produce,134.58,1,0.02,116.06,5.0,Delhi,Delhi,Credit Card,24,Regular,2024,7,Jul,Q3,Wednesday,31,2.69,134.58,Weekday
